latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
35.752,-80.656,314,1,1,2001-01-13,1623,T,60,5.1,280.4,24.1
35.75,-80.645,326.3,1,1,2001-01-13,1623,T,79,5.1,281.3,39.5
30.792,-81.938,310.1,1,1,2001-01-13,1624,T,31,5.1,288.2,16.2
30.071,-81.913,312.9,1,1,2001-01-13,1624,T,56,5.1,289.5,16.8
30,-82.536,321.6,1.1,1,2001-01-13,1624,T,74,5.1,289.1,28.3
29.918,-82.746,331.7,1.1,1,2001-01-13,1624,T,84,5.1,289.4,46
29.369,-82.291,312.8,1,1,2001-01-13,1624,T,56,5.1,288.9,17.2
28.958,-82.048,315.6,1,1,2001-01-13,1624,T,64,5.1,291.7,17.7
27.954,-81.661,314.4,1,1,2001-01-13,1625,T,61,5.1,290.3,17.9
27.713,-80.485,311.1,1,1,2001-01-13,1625,T,46,5.1,294.7,11.6
27.786,-81.838,311,1,1,2001-01-13,1625,T,45,5.1,288.8,14.5
27.648,-81.899,317.6,1,1,2001-01-13,1625,T,68,5.1,290.7,20.7
27.559,-81.922,315.7,1,1,2001-01-13,1625,T,64,5.1,292.9,18.2
26.699,-80.918,362.6,1,1,2001-01-13,1625,T,100,5.1,296.9,103.9
26.698,-80.908,339.8,1,1,2001-01-13,1625,T,90,5.1,296.8,50.3
30.064,-90.453,343.5,1,1,2001-01-14,1707,T,92,5.1,294.8,58
30.055,-90.455,320.6,1,1,2001-01-14,1707,T,69,5.1,292.7,21.8
26.701,-80.894,312.9,4.5,2,2001-01-14,1708,T,53,5.1,291.3,107.1
33.281,-117.004,327.8,1,1,2001-01-14,1845,T,81,5.1,284.7,38.7
28.013,-110.948,313.2,1.8,1.3,2001-01-14,1846,T,57,5.1,297.2,22.3
26.945,-81.064,315.2,1.4,1.2,2001-01-15,406,T,87,5.1,282.3,36.5
26.943,-81.078,333.7,1.4,1.2,2001-01-15,406,T,100,5.1,284,77.4
26.95,-81.071,325.4,1.4,1.2,2001-01-15,406,T,100,5.1,284.6,55.4
26.949,-81.084,315.4,1.4,1.2,2001-01-15,406,T,88,5.1,283.5,36.4
33.416,-110.872,311.9,1,1,2001-01-15,546,T,77,5.1,273,24.8
29.966,-82.842,310.2,1.5,1.2,2001-01-15,1612,T,32,5.1,283.1,25.1
27.714,-80.485,311,1.1,1,2001-01-15,1612,T,45,5.1,296.3,10
27.215,-82.39,317.2,1.3,1.1,2001-01-15,1613,T,67,5.1,294.2,21.2
27.216,-82.383,315.5,1.3,1.1,2001-01-15,1613,T,63,5.1,295.1,19.7
26.941,-81.081,318.8,1.1,1.1,2001-01-15,1613,T,59,5.1,291.3,19
26.933,-81.094,327.6,1.1,1.1,2001-01-15,1613,T,59,5.1,287.9,32.5
26.931,-81.082,383.4,1.1,1.1,2001-01-15,1613,T,94,5.1,297.3,205.4
26.93,-81.071,343.8,1.1,1.1,2001-01-15,1613,T,92,5.1,295.1,62.5
26.922,-81.084,400.9,1.1,1.1,2001-01-15,1613,T,94,5.1,297.2,309.9
26.92,-81.073,370.2,1.1,1.1,2001-01-15,1613,T,100,5.1,295.6,144.6
26.912,-81.085,340,1.1,1.1,2001-01-15,1613,T,85,5.1,294.4,54.6
26.911,-81.074,340.2,1.1,1.1,2001-01-15,1613,T,90,5.1,293.5,55
26.938,-81.697,316.2,1.2,1.1,2001-01-15,1613,T,62,5.1,297.4,17.7
26.93,-81.711,333.9,1.2,1.1,2001-01-15,1613,T,81,5.1,293.8,48.7
26.928,-81.699,340.3,1.2,1.1,2001-01-15,1613,T,90,5.1,295.4,62.5
26.732,-80.556,315.3,1.1,1,2001-01-15,1613,T,46,5.1,294.9,14.9
26.731,-80.545,348,1.1,1,2001-01-15,1613,T,94,5.1,292.9,72.7
26.723,-80.558,340.4,1.1,1,2001-01-15,1613,T,85,5.1,293.4,54.5
26.722,-80.547,367.6,1.1,1,2001-01-15,1613,T,94,5.1,291.3,129.2
26.706,-80.913,314.9,1.1,1.1,2001-01-15,1613,T,8,5.1,295.7,11.7
26.697,-80.914,324,1.1,1.1,2001-01-15,1613,T,77,5.1,297.6,24.9
26.47,-81.775,314.5,1.2,1.1,2001-01-15,1613,T,61,5.1,294.7,18.3
34.841,-118.904,311.8,1.3,1.1,2001-01-16,630,T,76,5.1,268.9,39.3
27.967,-81.412,311.9,2.4,1.5,2001-01-16,1655,T,0,5.1,295.5,34
26.799,-80.597,315.9,2.9,1.6,2001-01-16,1655,T,56,5.1,292,66.2
26.797,-80.602,310.5,2.9,1.6,2001-01-16,1655,T,25,5.1,291.1,40.9
26.791,-80.574,321.2,2.9,1.6,2001-01-16,1655,T,69,5.1,288.9,95.1
30.497,-109.63,318.9,1.3,1.1,2001-01-16,1833,T,70,5.1,283.8,36.9
28.767,-107.128,344.6,2,1.4,2001-01-16,1834,T,92,5.1,292,162.5
28.763,-107.108,326,2,1.4,2001-01-16,1834,T,79,5.1,291,80.7
28.147,-105.57,312.3,2.6,1.5,2001-01-16,1834,T,53,5.1,297.6,39.2
28.141,-105.545,310.6,2.6,1.5,2001-01-16,1834,T,41,5.1,297.2,31.1
25.548,-103.565,328.8,1.2,1.1,2001-01-17,532,T,100,5.1,279.9,52.2
36.772,-79.279,328.1,1.8,1.3,2001-01-17,1557,T,61,5.1,272.3,94.3
26.682,-80.917,315.7,1.7,1.3,2001-01-17,1600,T,61,5.1,295.8,24.4
26.681,-80.9,324.3,1.7,1.3,2001-01-17,1600,T,77,5.1,295.8,45.7
26.635,-80.482,348,1.6,1.2,2001-01-17,1600,T,89,5.1,295.8,117.8
26.634,-80.466,364.6,1.6,1.2,2001-01-17,1600,T,100,5.1,300.7,201.7
26.624,-80.483,344,1.6,1.2,2001-01-17,1600,T,87,5.1,294.3,101.6
26.623,-80.467,365.1,1.6,1.2,2001-01-17,1600,T,100,5.1,297.5,203.9
26.622,-80.474,350.6,1.6,1.2,2001-01-17,1600,T,95,5.1,295.7,131.5
26.62,-80.459,319.6,1.6,1.2,2001-01-17,1600,T,71,5.1,296.5,33.7
26.616,-81.56,320.1,1.8,1.3,2001-01-17,1600,T,72,5.1,296.3,43.4
26.604,-81.561,331.9,1.8,1.3,2001-01-17,1600,T,84,5.1,296.3,81.8
39.31,-121.608,311.1,1,1,2001-01-17,1914,T,46,5.1,282.8,19.1
32.886,-115.528,337.9,2.3,1.5,2001-01-17,1916,T,88,5.1,290.2,168
32.881,-115.505,345.8,2.3,1.5,2001-01-17,1916,T,93,5.1,290.3,219.6
30.97,-84.644,381.5,1,1,2001-01-18,1642,T,100,5.1,289.8,171.3
30.969,-84.634,316.4,1,1,2001-01-18,1642,T,44,5.1,284.8,17.4
30.961,-84.646,316.8,1,1,2001-01-18,1642,T,54,5.1,282.9,19
30.047,-84.886,314.7,1,1,2001-01-18,1642,T,62,5.1,291.7,16.3
30.038,-84.888,313.3,1,1,2001-01-18,1642,T,57,5.1,291.5,14.5
29.87,-85.302,317.7,1,1,2001-01-18,1642,T,68,5.1,293.3,19.4
27.621,-81.275,321.5,1.5,1.2,2001-01-18,1643,T,74,5.1,294.5,35.5
27.62,-81.282,335.9,1.5,1.2,2001-01-18,1643,T,87,5.1,296,74.1
27.286,-81.031,319.3,1.6,1.2,2001-01-18,1643,T,68,5.1,295.9,30
27.286,-81.037,312.1,1.6,1.2,2001-01-18,1643,T,46,5.1,296.1,14
27.283,-81.021,316.8,1.6,1.2,2001-01-18,1643,T,67,5.1,295.2,24.4
27.299,-82.338,313.7,1.3,1.1,2001-01-18,1643,T,59,5.1,295.9,15
27.297,-82.325,322.5,1.3,1.1,2001-01-18,1643,T,75,5.1,297.3,31.4
27.035,-81.057,316.3,1.6,1.3,2001-01-18,1643,T,55,5.1,293.8,25.6
26.862,-81.125,312.3,1.6,1.3,2001-01-18,1643,T,41,5.1,293.4,20.2
26.489,-80.538,369.3,2.6,1.5,2001-01-19,1548,T,100,5.1,298.9,467
26.486,-80.513,324.7,2.6,1.5,2001-01-19,1548,T,78,5.1,297.4,85.1
26.497,-80.545,352.9,2.6,1.5,2001-01-19,1548,T,96,5.1,298.6,284.7
26.495,-80.519,339.4,2.6,1.5,2001-01-19,1548,T,89,5.1,298.2,174
26.483,-80.546,314.8,2.6,1.5,2001-01-19,1548,T,62,5.1,298.2,38.6
26.481,-80.521,312.1,2.6,1.5,2001-01-19,1548,T,53,5.1,297.2,27.3
38.865,-122.636,318.5,1.3,1.1,2001-01-19,1902,T,70,5.1,285.6,37.5
33.516,-117.311,313.4,1.2,1.1,2001-01-19,1903,T,58,5.1,286,22.6
29.234,-95.197,305.2,1.5,1.2,2001-01-20,425,T,22,5.1,276.3,32.1
29.231,-95.212,311,1.5,1.2,2001-01-20,425,T,73,5.1,277,41.9
29.721,-95.127,314.8,1.4,1.2,2001-01-20,425,T,86,5.1,277.9,46
29.719,-95.142,306.3,1.4,1.2,2001-01-20,425,T,44,5.1,275.8,32.1
26.516,-97.838,326.2,3.6,1.8,2001-01-20,1809,T,79,5.1,292.8,198
26.507,-97.845,328.4,3.6,1.8,2001-01-20,1809,T,81,5.1,293.5,215.4
38.726,-123.295,316.4,1.6,1.3,2001-01-20,1945,T,66,5.1,277.2,51.4
38.722,-123.277,313.9,1.7,1.3,2001-01-20,1945,T,60,5.1,275,46.2
38.724,-123.283,324.3,1.7,1.3,2001-01-20,1945,T,77,5.1,276.2,68.1
25.583,-99.936,314.3,1,1,2001-01-21,507,T,85,5.1,276,26.7
26.882,-101.415,309.9,1,1,2001-01-21,508,T,68,5.1,269.2,23.6
39.17,-92.241,310.7,1,1,2001-01-21,1711,T,42,5.1,275.7,22.6
29.509,-90.891,316.6,1.1,1.1,2001-01-21,1713,T,66,5.1,283.9,28.2
29.507,-90.879,329.3,1.1,1.1,2001-01-21,1713,T,82,5.1,285.3,47.9
29.303,-91.095,322.7,1.1,1.1,2001-01-21,1713,T,71,5.1,284.5,36.6
26.476,-97.813,317.1,1.3,1.1,2001-01-21,1714,T,67,5.1,295.9,20.9
26.474,-97.8,314.8,1.3,1.1,2001-01-21,1714,T,62,5.1,296.2,17.3
29.312,-91.107,312.1,1.3,1.1,2001-01-22,413,T,77,5.1,275.9,34.8
34.886,-79.563,314.5,1,1,2001-01-22,1616,T,61,5.1,281.6,24.6
32.718,-81.766,323.7,1.2,1.1,2001-01-22,1617,T,77,5.1,283.3,42.2
29.549,-82.385,326.9,1.2,1.1,2001-01-22,1618,T,0,5.1,282.6,42.4
27.112,-97.972,326.7,2.1,1.4,2001-01-22,1757,T,80,5.1,293.3,88.3
27.108,-97.952,321.9,2.1,1.4,2001-01-22,1757,T,75,5.1,292.7,70.4
27.111,-97.978,312.9,2.1,1.4,2001-01-22,1757,T,56,5.1,293.1,41.1
27.107,-97.958,328.1,2.1,1.4,2001-01-22,1757,T,81,5.1,292.9,95.7
26.86,-98.187,345.5,2.1,1.4,2001-01-22,1757,T,93,5.1,294.2,171.8
26.856,-98.166,311.8,2.1,1.4,2001-01-22,1757,T,51,5.1,291.9,30.5
26.889,-101.46,324.4,1.3,1.1,2001-01-22,1757,T,77,5.1,293.9,37.8
26.886,-101.448,321.8,1.3,1.1,2001-01-22,1757,T,74,5.1,293.4,33.1
26.88,-101.41,313.4,1.3,1.1,2001-01-22,1757,T,58,5.1,292.1,21.5
26.528,-99.879,315.7,1.6,1.2,2001-01-22,1757,T,64,5.1,293.6,34.2
25.767,-103.128,310.7,1.1,1,2001-01-22,1758,T,43,5.1,297,8.6
34.262,-119.073,313.8,2.5,1.5,2001-01-22,1934,T,59,5.1,289.2,62.2
34.268,-119.077,317.3,2.5,1.5,2001-01-22,1934,T,68,5.1,289.3,79.1
30.651,-84.078,314.5,1.8,1.3,2001-01-23,1701,T,61,5.1,286.8,46.3
30.648,-84.06,313.3,1.8,1.3,2001-01-23,1701,T,58,5.1,286.8,43.3
31.057,-86.784,343.5,1.2,1.1,2001-01-23,1701,T,92,5.1,284.4,81.4
31.055,-86.772,322.2,1.2,1.1,2001-01-23,1701,T,62,5.1,284,37.1
30.869,-85.702,310,1.4,1.2,2001-01-23,1701,T,24,5.1,283.1,29.2
31.047,-86.787,363.2,1.2,1.1,2001-01-23,1701,T,100,5.1,286.4,142.9
31.045,-86.774,367.4,1.2,1.1,2001-01-23,1701,T,100,5.1,287.9,160.2
30.892,-86.659,312.6,1.2,1.1,2001-01-23,1701,T,55,5.1,285.3,25.8
30.89,-86.647,334.1,1.2,1.1,2001-01-23,1701,T,86,5.1,285.3,63.4
30.129,-84.945,330,1.6,1.2,2001-01-23,1701,T,66,5.1,286,72.4
30.107,-84.95,321.2,1.6,1.2,2001-01-23,1701,T,38,5.1,285.2,51.4
29.898,-85.202,314.8,1.5,1.2,2001-01-23,1701,T,62,5.1,286.3,41.4
26.683,-81,314.3,3.5,1.8,2001-01-23,1701,T,61,5.1,285.5,114.9
26.689,-81.004,317.4,3.5,1.8,2001-01-23,1701,T,68,5.1,285.5,136.9
35.659,-119.964,317.4,1.8,1.3,2001-01-23,1839,T,64,5.1,288,53.9
33.003,-110.764,310.1,1.2,1.1,2001-01-23,1839,T,30,5.1,289.7,18.1
33.532,-116.145,312.9,1.1,1,2001-01-23,1839,T,56,5.1,295.7,12.9
29.257,-107.695,314.5,2.2,1.5,2001-01-23,1840,T,61,5.1,295.4,48.5
29.272,-110.909,311.6,1.4,1.2,2001-01-23,1840,T,32,5.1,298.9,10.6
29.269,-110.895,317.1,1.4,1.2,2001-01-23,1840,T,67,5.1,299.7,20.4
28.349,-81.712,317.7,1.1,1.1,2001-01-24,400,T,94,5.1,278.6,35.5
28.358,-81.714,322.1,1.1,1.1,2001-01-24,400,T,100,5.1,278.1,41.5
33.414,-110.863,352.4,1,1,2001-01-24,540,T,100,5.1,278.5,89.9
33.412,-110.874,324.9,1,1,2001-01-24,540,T,100,5.1,277,39.7
33.5,-79.715,313.6,1.4,1.2,2001-01-24,1605,T,59,5.1,284.9,31.9
30.143,-83.012,316.6,2,1.4,2001-01-24,1606,T,66,5.1,288.7,55.8
28.353,-81.713,313.2,1.6,1.2,2001-01-24,1606,T,57,5.1,293.9,29.8
28.35,-81.704,312.1,1.6,1.2,2001-01-24,1606,T,51,5.1,291.6,25.8
27.58,-80.615,314.2,1.3,1.1,2001-01-24,1606,T,61,5.1,293.5,22.4
27.583,-80.621,314.3,1.3,1.1,2001-01-24,1606,T,61,5.1,293.4,22.3
26.729,-80.465,357.5,1.2,1.1,2001-01-24,1606,T,98,5.1,295.6,124.6
26.727,-80.453,318.1,1.2,1.1,2001-01-24,1606,T,69,5.1,292,27
26.424,-80.631,326.1,1.3,1.1,2001-01-24,1607,T,79,5.1,293.8,41.9
38.384,-94.229,313.1,1.3,1.1,2001-01-24,1742,T,57,5.1,280,32.2
30.228,-89.649,322.9,4,1.9,2001-01-24,1744,T,43,5.1,279.8,190.3
30.742,-98.4,320,1.1,1.1,2001-01-24,1744,T,0,5.1,287.5,29.9
30.469,-99.054,351.1,1.1,1,2001-01-24,1744,T,96,5.1,287.1,86.1
30.468,-99.043,327.8,1.1,1,2001-01-24,1744,T,81,5.1,285.2,39.2
29.006,-107.547,347,1.9,1.3,2001-01-24,1745,T,94,5.1,296.5,157.7
29.005,-107.528,321.1,1.9,1.3,2001-01-24,1745,T,70,5.1,293.4,51.3
28.994,-107.548,322,1.9,1.3,2001-01-24,1745,T,74,5.1,296.8,52.9
29,-107.535,335.5,1.9,1.3,2001-01-24,1745,T,87,5.1,296.7,102
26.723,-98.204,313.1,1.3,1.1,2001-01-24,1745,T,32,5.1,296,10.7
26.713,-98.206,345.3,1.3,1.1,2001-01-24,1745,T,93,5.1,297.3,80.4
26.889,-101.457,321.2,1,1,2001-01-24,1745,T,74,5.1,293.6,22
25.709,-102.915,312.7,1,1,2001-01-24,1746,T,55,5.1,298.7,7.3
37.027,-78.527,313.6,1.8,1.3,2001-01-25,1646,T,59,5.1,276.9,55.4
34.967,-79.51,322.2,1.8,1.3,2001-01-25,1647,T,75,5.1,280.3,76.1
34.559,-80.041,313,1.7,1.3,2001-01-25,1647,T,49,5.1,280.2,40.8
34.555,-80.024,328.6,1.7,1.3,2001-01-25,1647,T,82,5.1,280.7,82
34.552,-80.006,312.7,1.7,1.3,2001-01-25,1647,T,43,5.1,277.9,39.2
34.557,-80.03,330,1.7,1.3,2001-01-25,1647,T,73,5.1,281.5,82.7
34.572,-80.228,313.1,1.6,1.3,2001-01-25,1647,T,57,5.1,280.9,44
34.569,-80.211,319.3,1.6,1.3,2001-01-25,1647,T,71,5.1,281.1,58.2
33.165,-81.724,323.1,1.4,1.2,2001-01-25,1648,T,76,5.1,283.3,51.8
33.162,-81.71,315.5,1.4,1.2,2001-01-25,1648,T,63,5.1,282.7,37.7
31.62,-87.659,322.7,1,1,2001-01-25,1648,T,76,5.1,284.7,32.6
31.073,-86.674,311.9,1,1,2001-01-25,1648,T,52,5.1,286.2,18.1
31.065,-86.676,331.1,1,1,2001-01-25,1648,T,84,5.1,285.4,41.5
30.727,-85.037,328.7,1.1,1,2001-01-25,1648,T,82,5.1,288.4,40.8
30.725,-85.026,317.1,1.1,1,2001-01-25,1648,T,67,5.1,288,24.4
30.734,-88.309,320.3,1,1,2001-01-25,1649,T,66,5.1,286.8,27.5
30.727,-88.317,316.5,1,1,2001-01-25,1649,T,66,5.1,285,24.6
30.725,-88.306,322.7,1,1,2001-01-25,1649,T,76,5.1,285.7,31.5
30.247,-85.153,311,1.1,1,2001-01-25,1649,T,46,5.1,286.4,19.8
30.867,-90.077,353.3,1.2,1.1,2001-01-25,1649,T,97,5.1,288.7,110.8
30.866,-90.064,338.7,1.2,1.1,2001-01-25,1649,T,89,5.1,286.6,71.1
30.865,-90.07,352.3,1.2,1.1,2001-01-25,1649,T,96,5.1,289.9,108.8
30.266,-91.205,315,1.4,1.2,2001-01-25,1649,T,55,5.1,289.7,28
30.258,-91.198,311.4,1.4,1.2,2001-01-25,1649,T,36,5.1,289.2,20.6
30.001,-90.404,310.4,1.2,1.1,2001-01-25,1649,T,38,5.1,289.1,22.2
29.772,-90.785,312.7,1.3,1.1,2001-01-25,1649,T,55,5.1,289.5,21
28.358,-81.699,315.9,1.8,1.3,2001-01-25,1649,T,65,5.1,293,41.9
28.346,-81.702,352.3,1.8,1.3,2001-01-25,1649,T,96,5.1,293.6,175.2
28.343,-81.684,333.5,1.8,1.3,2001-01-25,1649,T,85,5.1,290.6,91.4
28.35,-81.707,333.8,1.8,1.3,2001-01-25,1649,T,83,5.1,294,91.8
28.347,-81.69,345.3,1.8,1.3,2001-01-25,1649,T,93,5.1,293.1,140.8
28.336,-81.692,327.8,1.8,1.3,2001-01-25,1649,T,81,5.1,289,76.5
28.332,-81.675,311.3,1.8,1.3,2001-01-25,1649,T,44,5.1,287.1,31
29.501,-90.985,327.3,1.3,1.1,2001-01-25,1649,T,80,5.1,288.2,49.9
29.51,-91.833,326.6,1.5,1.2,2001-01-25,1649,T,80,5.1,288,58.3
29.501,-91.85,366.4,1.5,1.2,2001-01-25,1649,T,75,5.1,289.8,202.5
29.499,-91.835,327.5,1.5,1.2,2001-01-25,1649,T,60,5.1,287.7,56.8
27.162,-81.098,335.5,2.1,1.4,2001-01-25,1649,T,87,5.1,292.5,129.5
26.928,-81.745,312.9,1.9,1.3,2001-01-25,1649,T,56,5.1,292.5,34.4
32.697,-108.124,315.3,1.2,1.1,2001-01-25,1827,T,63,5.1,287.4,23.3
32.695,-108.112,315,1.2,1.1,2001-01-25,1827,T,63,5.1,287.1,23.2
28.829,-111.577,316,1,1,2001-01-25,1828,T,24,5.1,301.3,9.4
28.82,-111.578,322.1,1,1,2001-01-25,1828,T,75,5.1,300.9,17.5
26.451,-109,314.8,1.3,1.1,2001-01-25,1828,T,61,5.1,301.1,12.9
28.254,-81.746,323.5,1,1,2001-01-26,348,T,100,5.1,280.5,38.7
28.253,-81.756,307.1,1,1,2001-01-26,348,T,51,5.1,276.3,20.1
28.363,-81.7,309.7,1,1,2001-01-26,348,T,68,5.1,276,22.1
35.752,-80.166,311.9,2.4,1.5,2001-01-26,1552,T,51,5.1,278.8,77.4
34.049,-80.136,314.7,2.3,1.5,2001-01-26,1552,T,62,5.1,279,78
32.64,-82.127,311.5,3,1.7,2001-01-26,1553,T,49,5.1,281.5,97.8
31.617,-82.94,311.3,3.4,1.7,2001-01-26,1553,T,48,5.1,282.7,107.4
31.224,-82.893,311.3,3.3,1.7,2001-01-26,1553,T,47,5.1,282.9,109.6
27.168,-81.111,313.1,2.2,1.4,2001-01-26,1554,T,57,5.1,291.6,44.5
27.166,-81.089,327.1,2.2,1.4,2001-01-26,1554,T,80,5.1,294.6,96.4
26.927,-81.721,342.6,2.4,1.5,2001-01-26,1554,T,91,5.1,295.5,200.8
26.924,-81.697,317.9,2.4,1.5,2001-01-26,1554,T,69,5.1,296.7,64.5
26.913,-81.723,316.8,2.4,1.5,2001-01-26,1554,T,67,5.1,294.6,61
26.612,-80.993,310.5,2.1,1.4,2001-01-26,1554,T,40,5.1,293.6,30.4
35.322,-96.068,314.5,1,1,2001-01-26,1731,T,37,5.1,289.2,16.7
35.32,-96.057,328,1,1,2001-01-26,1731,T,81,5.1,289.9,34
35.313,-96.07,313.4,1,1,2001-01-26,1731,T,48,5.1,289.8,16.2
33.974,-95.601,311.1,1,1,2001-01-26,1731,T,47,5.1,291.6,14.6
31.6,-97.541,323.5,1,1,2001-01-26,1732,T,76,5.1,292,26.7
28.168,-96.904,335.1,1.1,1,2001-01-26,1732,T,82,5.1,290.2,44.4
28.161,-96.916,319.1,1.1,1,2001-01-26,1732,T,67,5.1,293.6,21.6
28.535,-106.954,310.8,2.8,1.6,2001-01-26,1733,T,43,5.1,295.1,34.7
28.546,-106.961,315.4,2.8,1.6,2001-01-26,1733,T,64,5.1,294.8,57.4
42.211,-123.161,310.5,1.3,1.1,2001-01-26,1908,T,37,5.1,275.1,28.4
42.193,-123.181,320.8,1.3,1.1,2001-01-26,1908,T,73,5.1,276.7,45
35.66,-119.96,311.7,1,1,2001-01-26,1909,T,50,5.1,278,19.2
36.674,-75.976,343.4,1.7,1.3,2001-01-27,1634,T,69,5.1,282.8,140.8
36.241,-78.378,315.2,1.3,1.1,2001-01-27,1634,T,63,5.1,285.3,30.7
35.753,-80.648,310.1,1.1,1,2001-01-27,1635,T,30,5.1,286.6,17.1
35.227,-79.01,311.7,1.2,1.1,2001-01-27,1635,T,51,5.1,287.2,24.6
34.773,-79.075,315.4,1.3,1.1,2001-01-27,1635,T,64,5.1,288.2,28.6
34.293,-78.988,313.5,1.3,1.1,2001-01-27,1635,T,58,5.1,288.5,25.7
34.03,-79.608,317.5,1.2,1.1,2001-01-27,1635,T,68,5.1,289.2,30.3
34.028,-79.596,314.9,1.2,1.1,2001-01-27,1635,T,62,5.1,288.8,26.3
33.551,-80.003,318,1.2,1.1,2001-01-27,1635,T,69,5.1,289.3,29.1
33.271,-79.574,310.3,1.3,1.1,2001-01-27,1635,T,36,5.1,287.9,20.9
33.263,-79.59,337.5,1.3,1.1,2001-01-27,1635,T,88,5.1,289.8,69.3
33.261,-79.577,363,1.3,1.1,2001-01-27,1635,T,100,5.1,293,150.8
34.079,-85.783,313.3,1.2,1.1,2001-01-27,1635,T,57,5.1,285.6,24.4
33.229,-80.7,319.8,1.1,1.1,2001-01-27,1635,T,72,5.1,288.7,29.4
33.203,-81.491,322.1,1.1,1,2001-01-27,1635,T,75,5.1,289,29.8
33.194,-81.493,343.8,1.1,1,2001-01-27,1635,T,92,5.1,290.9,66.9
32.827,-81.692,316.6,1.1,1,2001-01-27,1636,T,66,5.1,290.6,21.8
32.825,-81.681,313.4,1.1,1,2001-01-27,1636,T,58,5.1,290.6,18.3
32.598,-80.518,312.5,1.2,1.1,2001-01-27,1636,T,52,5.1,288.5,21.2
32.596,-80.505,323.1,1.2,1.1,2001-01-27,1636,T,76,5.1,287.9,36.8
32.966,-83.387,311.2,1,1,2001-01-27,1636,T,47,5.1,290.2,14.9
32.405,-82.415,320.6,1,1,2001-01-27,1636,T,73,5.1,290.6,24.9
32.403,-82.404,325.4,1,1,2001-01-27,1636,T,79,5.1,291.1,31.4
32.581,-84.103,311.2,1,1,2001-01-27,1636,T,47,5.1,289.2,14.6
31.905,-81.716,314.9,1.1,1,2001-01-27,1636,T,62,5.1,289.5,20.3
31.944,-82.01,323.5,1,1,2001-01-27,1636,T,77,5.1,290.7,30.3
31.735,-82.748,314.1,1,1,2001-01-27,1636,T,60,5.1,289.1,17.7
31.57,-83.054,314.9,1,1,2001-01-27,1636,T,62,5.1,290.3,17.6
31.6,-84.014,313.9,1,1,2001-01-27,1636,T,59,5.1,280.3,18.8
26.775,-80.44,346.2,1.4,1.2,2001-01-27,1637,T,88,5.1,269,118.3
28.682,-107,328.3,1.1,1,2001-01-27,1816,T,81,5.1,293.8,35.1
28.519,-106.839,312.2,1.1,1.1,2001-01-27,1816,T,43,5.1,291.8,12.2
28.511,-106.852,315.5,1.1,1.1,2001-01-27,1816,T,64,5.1,292.3,16.5
28.509,-106.841,328.2,1.1,1.1,2001-01-27,1816,T,81,5.1,293.1,35.4
26.893,-103.994,319.1,1.7,1.3,2001-01-27,1816,T,71,5.1,302.2,28.9
26.89,-103.977,315.8,1.7,1.3,2001-01-27,1816,T,64,5.1,302.3,20.4
26.454,-109,315.3,1,1,2001-01-27,1816,T,63,5.1,297.6,10.5
46.485,-123.519,353.2,1.3,1.1,2001-01-27,1949,T,97,5.1,280.7,133.5
34.366,-78.982,305.1,1,1,2001-01-28,337,T,15,5.1,276.8,17.9
33.69,-89.834,310.9,1.3,1.1,2001-01-28,1718,T,44,5.1,288.2,22.1
26.88,-101.413,311.8,1.8,1.3,2001-01-28,1721,T,51,5.1,298.1,20.3
26.073,-99.271,316,1.3,1.1,2001-01-28,1721,T,65,5.1,300,13.1
32.687,-114.578,369.8,1.4,1.2,2001-01-28,1858,T,100,5.1,289.6,201.8
28.322,-81.692,307,2.2,1.4,2001-01-29,418,T,51,5.1,285.6,50.9
34.019,-85.467,306.3,1.5,1.2,2001-01-29,420,T,44,5.1,278.6,30.5
34.023,-85.473,305.3,1.5,1.2,2001-01-29,420,T,25,5.1,278.5,29.8
36.501,-77.075,312.5,1.1,1,2001-01-29,1622,T,54,5.1,281.6,20.7
36.255,-78.919,321.1,1,1,2001-01-29,1622,T,74,5.1,270.6,31.2
36.012,-78.657,327.3,1,1,2001-01-29,1622,T,80,5.1,276.1,40.3
35.09,-79.911,322.1,1,1,2001-01-29,1623,T,75,5.1,280,28.4
35.021,-79.625,349,1,1,2001-01-29,1623,T,95,5.1,285.4,71.8
35.02,-79.614,327.4,1,1,2001-01-29,1623,T,80,5.1,287.1,33.1
34.583,-81.094,312.8,1,1,2001-01-29,1623,T,56,5.1,285.2,19.6
34.581,-81.083,327,1,1,2001-01-29,1623,T,80,5.1,286.8,37.3
34.482,-80.892,311.4,1,1,2001-01-29,1623,T,48,5.1,282.8,19.2
34.48,-80.881,332.8,1,1,2001-01-29,1623,T,85,5.1,286,47
33.935,-81.612,333.6,1.1,1,2001-01-29,1623,T,86,5.1,289.8,46.3
33.926,-81.614,321.4,1.1,1,2001-01-29,1623,T,74,5.1,289.8,28.5
33.541,-81.414,317.2,1,1,2001-01-29,1623,T,67,5.1,288.9,22.7
33.327,-79.966,324.6,1,1,2001-01-29,1623,T,73,5.1,289.9,28.6
33.46,-81.424,320.3,1,1,2001-01-29,1623,T,72,5.1,292.3,25
33.458,-81.413,315.8,1,1,2001-01-29,1623,T,65,5.1,291.6,19.9
33.137,-79.558,335.5,1,1,2001-01-29,1623,T,87,5.1,290.7,47.7
33.264,-80.679,317.6,1,1,2001-01-29,1623,T,68,5.1,289.5,22
